school_code|school_name|district|block|clustor
29090403202|GOVT. PU COLLEGE KAMADOLLLI (PUC)|DHARWAD|KUNDAGOL|KAMADOLLI
29090403501|SUJS HIGH SCHOOL KUBIHAL|DHARWAD|KUNDAGOL|KUBIHAL
29090403502|SUSJ COMP PU COLLEGE KUBIHAL (PUC)|DHARWAD|KUNDAGOL|KUBIHAL
29090403701|GHS MALALI|DHARWAD|KUNDAGOL|MALALI
29090403901|GHS MATTIGATTI|DHARWAD|KUNDAGOL|MATTIGATTI
29090404401|GHS RAMANAKOPPA|DHARWAD|KUNDAGOL|RAMANAKOPPA
29090404701|GK HIREGOUDRA HIGH SCHOOL ROTTIGAWAD|DHARWAD|KUNDAGOL|ROTTIGAWAD
29090404702|GECGK HIREGOUDAR ROTTIGWAD (PUC)|DHARWAD|KUNDAGOL|ROTTIGAWAD
29090404901|GB HS SOUNSHI|DHARWAD|KUNDAGOL|SAUNSHI
29090404903|SJFS SOUNSHI|DHARWAD|KUNDAGOL|SAUNSHI
29090404904|KLE PU COLLEGE SOUNSHI (PUC)|DHARWAD|KUNDAGOL|SAUNSHI
29090404905|SMT. NEELAMMA C. AKKI GOVT. GIRLS HS SOUNSHI|DHARWAD|KUNDAGOL|SAUNSHI
29090405401|GRAMEEN SS YALIWAL|DHARWAD|KUNDAGOL|YALIWAL
29090405402|GSS COMP. PU COLLEGE YALIWAL (PUC)|DHARWAD|KUNDAGOL|YALIWAL
29090405501|GHS YARAGUPPI|DHARWAD|KUNDAGOL|YARAGUPPI
29090405502|GOVT. PU COLLEGE YARAGUPPI (PUC)|DHARWAD|KUNDAGOL|YARAGUPPI
29090405601|GHS YARIBUDIHAL|DHARWAD|KUNDAGOL|YARIBUDIHAL
29090405801|HB HIGH SCHOOL KUNDAGOL|DHARWAD|KUNDAGOL|KUNDAGOL
29090405802|SHIVANAND BALIKA HS KUNDAGOL|DHARWAD|KUNDAGOL|KUNDAGOL
29090405803|GM HS KUNDAGOL|DHARWAD|KUNDAGOL|KUNDAGOL
29090405804|GUHS KUNDAGOL|DHARWAD|KUNDAGOL|KUNDAGOL
29090405805|GOVT. PUC COLLEGE KUNDAGOL (PUC)|DHARWAD|KUNDAGOL|KUNDAGOL
29090405806|HARBHAT COMP. PU COLLEGE KUNDAGOL (PUC)|DHARWAD|KUNDAGOL|KUNDAGOL
29090405807|GHS KAN KUNDAGOL|DHARWAD|KUNDAGOL|KUNDAGOL
29090405901|BASAVESHWAR HS KADAPATTI|DHARWAD|KUNDAGOL|KADAPATTI
29090406101|GHS TARLAGHATTA|DHARWAD|KUNDAGOL|TARLGHATT
29090406201|GHS INGALAGI|DHARWAD|KUNDAGOL|INGALAGI
29090500101|SK HS ADNUR|DHARWAD|NAVALGUND|ADNUR
29090500301|MVN HS ALAGAVADI|DHARWAD|NAVALGUND|ALAGAWADI
29090500601|NTS HS AREKURAHATTI|DHARWAD|NAVALGUND|AREKURAHATTI
29090501501|GHS BYALYAL|DHARWAD|NAVALGUND|BYALAL
29090501601|GHS CHILAKWAD|DHARWAD|NAVALGUND|CHILAKAWAD
29090501602|GOVT. PU COLLEGE CHILAKAWAD (PUC)|DHARWAD|NAVALGUND|CHILAKAWAD
29090501701|GHS DATANAL|DHARWAD|NAVALGUND|DATANAL
29090502001|GHS GUDISAGAR|DHARWAD|NAVALGUND|GUDISAGAR
29090502201|GHS HALAKUSUGAL|DHARWAD|NAVALGUND|HALKUSUGAL
29090502301|KRISHNA HS HALLIKERI|DHARWAD|NAVALGUND|HALLIKERI
29090502501|GOVT. PU COLLEGE HEBBAL (PUC)|DHARWAD|NAVALGUND|HEBBAL
29090502502|VIVEKANAND HS HEBBAL|DHARWAD|NAVALGUND|HEBBAL
29090502601|GHS IBRAHIMPUR|DHARWAD|NAVALGUND|IBRAHIMPUR
29090502701|BYBK HS JAVOOR|DHARWAD|NAVALGUND|JAVOOR
29090503301|GHS KONDIKOPPA|DHARWAD|NAVALGUND|KONDIKOPPA
29090503801|YVM HS MORAB|DHARWAD|NAVALGUND|MORAB
29090503802|GOVT. PU COLLEGE MORAB (PUC)|DHARWAD|NAVALGUND|MORAB
29090504201|VRP GHS NALAVADI|DHARWAD|NAVALGUND|NALAVADI
29090504202|GOVT. PU COLLEGE NALAVADI (PUC)|DHARWAD|NAVALGUND|NALAVADI
29090504301|GHS NAVALLI|DHARWAD|NAVALGUND|NAVALLI
29090504801|JPN HS SHELAWADI|DHARWAD|NAVALGUND|SHELAVADI
29090504802|GHS SHELAWADI|DHARWAD|NAVALGUND|SHELAVADI
29090504803|GOVT. PU COLLEGE SHALAWADI (PUC)|DHARWAD|NAVALGUND|SHELAVADI
29090504901|MARUTI HS SHIRKOL|DHARWAD|NAVALGUND|SHIRKOL
29090505001|N.G. BALANAGOUDRA GHS SHIRUR|DHARWAD|NAVALGUND|SHIRUR
29090505101|GHS SISUVINAHALLI|DHARWAD|NAVALGUND|SISUVINAHAL
29090505301|ANNADANESHWAR HS TADAHAL|DHARWAD|NAVALGUND|TADAHAL
29090505501|GHS TIRLAPUR|DHARWAD|NAVALGUND|TIRLAPUR
29090505601|SR HIGH SCHOOL TUPPADAKURAHATTI|DHARWAD|NAVALGUND|TUPPADAKURAHATTI
29090505801|ME BOARD GIRLS HS NAVALGUND|DHARWAD|NAVALGUND|NAVALGUND
29080507305|BCN ARTS SCINCE COMMERCE COLLGE SAVANUR ROAD LAKNHMESHVAR (PUC)|GADAG|SHIRHATTI|LAKSHMESHWAR
29080507306|MNCIPAL PRE-UNIVERSITY CILLEGE LXR|GADAG|SHIRHATTI|LAKSHMESHWAR
29080507307|P.S.B.D.GIRLS HIGH SCHOOL LAXMESHWAR|GADAG|SHIRHATTI|LAKSHMESHWAR
29080507308|B D TATTI HS LAXMESHWAR|GADAG|SHIRHATTI|LAKSHMESHWAR
29080507501|SRI SHIAVAYOGESHWAR HIGH SCHOOL HEBBAL|GADAG|SHIRHATTI|HEBBAL
29080507502|GOVT P U COLLEGE HEBBAL (PUC)|GADAG|SHIRHATTI|HEBBAL
29080507801|S J B M HIGH SCHOOL HOLE ITAGI|GADAG|SHIRHATTI|ITAGI
29080507802|GOVT P U COLLEGE HOLE ITAGI (PUC)|GADAG|SHIRHATTI|ITAGI
29080508301|YAJAMAN G F ,UPNAL GOVT HIGH SCHOOL RAMAGERI|GADAG|SHIRHATTI|RAMAGIRI
29080508401|FM DABALI COMP JR COL SHIRAHATTI|GADAG|SHIRHATTI|SHIRHATTI (TP) WARD NO 1
29080508402|M F DABALI GIRLS HIGH SCHOOL SHIRAHATTI|GADAG|SHIRHATTI|SHIRHATTI (TP) WARD NO 1
29080509301|GOVT A A PATHAN URDU HIGH SCHOOL SHIRAHATTI|GADAG|SHIRHATTI|SHIRHATTI (TP) WARD NO 10
29080509901|GOVT HIGH SCHOOL LAXMESHWAR|GADAG|SHIRHATTI|LAKSHMESHWAR (TMC) WARD NO 1
29080509902|UMA VIDYALAYA LAXMESHWAR|GADAG|SHIRHATTI|LAKSHMESHWAR (TMC) WARD NO 1
29080509903|MURARJI RESIDENTIAL SCHOOL|GADAG|SHIRHATTI|LAKSHMESHWAR (TMC) WARD NO 1
29080509904|NATIONAL PUBLIC HIGHIGH SCHOOLCHOOL|GADAG|SHIRHATTI|LAKSHMESHWAR (TMC) WARD NO 1
29080510001|GOVT PU COLLEGE SHIRAHATTI (PUC)|GADAG|SHIRHATTI|LAKSHMESHWAR (TMC) WARD NO 2
29080511401|BCN ROTARY ENG MED HIGH SCHOOL LAXMESHWAR|GADAG|SHIRHATTI|LAKSHMESHWAR (TMC) WARD NO 16
29080511501|SS HIGH SCHOOL LAXMESHWAR|GADAG|SHIRHATTI|LAKSHMESHWAR (TMC) WARD NO 17
29080512001|SSBR AMBEDKAR HIGH SCHOOL LAXMESWAR|GADAG|SHIRHATTI|LAKSHMESHWAR (TMC) WARD NO 22
29080600101|SKVP GOVT HIGH SCHOOL BENTUR|GADAG|GADAG RURAL|BENTUR
29080600201|GOVT HIGH SCHOOL LINGADAL|GADAG|GADAG RURAL|LINGADHAL
29080600301|SCCS HIGH SCHOOL BALAGANUR|GADAG|GADAG RURAL|BALAGANUR
29080600302|SHRI MARUTI HIGH SCHOOL BALAGANUR|GADAG|GADAG RURAL|BALAGANUR
29080600303|C.S.C.S HIGH SCHOOL BALAGANUR|GADAG|GADAG RURAL|BALAGANUR
29080600401|GOVT HIGH SCHOOL KADADI|GADAG|GADAG RURAL|KADADI
29080600601|HCES HIGH SCHOOL HUILGOL|GADAG|GADAG RURAL|HUILGOL
29080600702|GOVT SLSM HIGH SCHOOL HOMBAL|GADAG|GADAG RURAL|HOMBAL
29080600703|LSM MBM GOVT PU COLLEGE HOMBAL (PUC)|GADAG|GADAG RURAL|HOMBAL
29080600704|SHREE SHANKARLING HIGH SCHOOL HOMBAL|GADAG|GADAG RURAL|HOMBAL
29080601001|SHRI P.V. HOSALLI GOVT HIGH SCHOOL BELAHOD|GADAG|GADAG RURAL|BELHOD
29080601101|SHRI VENKATESHWARA HIGH SCHOOL CHIKK HANDIGOL|GADAG|GADAG RURAL|CHIKKAHANDIGOL
29080601201|GOVT HIGH SCHOOL SHAGOTI|GADAG|GADAG RURAL|SHAGOTI
29080601801|GOVT HIGH SCHOOL NEERALAGI|GADAG|GADAG RURAL|NEERALAGI
29080601901|GOVT HIGH SCHOOL KOTUMACHAGI|GADAG|GADAG RURAL|KOTUMACHAGI
29080601902|SHRI SOMESHWAR HIGH SCHOOL KOTUMACHAGI|GADAG|GADAG RURAL|KOTUMACHAGI
29080602101|SJAVS HIGH SCHOOL NARASAPUR|GADAG|GADAG RURAL|NARASAPUR
29080602201|GOVT HIGH SCHOOL KANAGINAHALA|GADAG|GADAG RURAL|KANAGINAHAL
29080602301|SKNK  GOVT HIGH SCHOOL HARLAPUR|GADAG|GADAG RURAL|HARLAPUR
29080602401|KVSR COMP JR COL TIMMAPUR|GADAG|GADAG RURAL|TIMMAPUR
29080602402|K V S R COMP PU COLLEGE TIMMAPUR (PUC)|GADAG|GADAG RURAL|TIMMAPUR
29080602501|RMSA GHS HATALGERI|GADAG|GADAG RURAL|HATALAGERI
29080602601|GOVT HIGH SCHOOL ADAVISOMAPUR|GADAG|GADAG RURAL|ADAVISOMAPUR
29080603101|GOVT GIRLS HIGH SCHOOL LAKKUNDI|GADAG|GADAG RURAL|LAKKUNDI
29080603102|BH PATIL COMP JR COL LAKKUNDI|GADAG|GADAG RURAL|LAKKUNDI
29080603103|B H PATIL COMP PU COLLEGE LAKKUNDI (PUC)|GADAG|GADAG RURAL|LAKKUNDI
29080603201|GOVT HIGH SCHOOL HIREHANDIGOL|GADAG|GADAG RURAL|HIREHANDIGOL
29080603301|GIRLS GOVT HIGH SCHOOL HULKOTI|GADAG|GADAG RURAL|HULKOTI
29080603303|SRAGA HIGH SCHOOL HULKOTI|GADAG|GADAG RURAL|HULKOTI
29080603304|RAJESHWARI VIDYANIKETAN|GADAG|GADAG RURAL|HULKOTI
29080603305|GADAG COOP TEXT MILL PU COLLEGE HULAKOTI (PUC)|GADAG|GADAG RURAL|HULKOTI
29080603307|SWAMI VIVEKANANDA P.U. SCIENCE COLLEGE|GADAG|GADAG RURAL|HULKOTI
29080603401|SRKES SM HIGH SCHOOL BINKADAKATTI|GADAG|GADAG RURAL|BINKADAKATTI
29080603501|HCES HIGH SCHOOL ASUNDI|GADAG|GADAG RURAL|ASUNDI
29080603601|R.C. SCHOOL KALASAPUR|GADAG|GADAG RURAL|KALASAPUR
29080603901|HCOES HIGH SCHOOL KURTAKOTI|GADAG|GADAG RURAL|KURTAKOTI
29080603902|GOVT P U COLLEGE KURTAKOTI (PUC)|GADAG|GADAG RURAL|KURTAKOTI
29080604101|RMSA GHS NAGAVI|GADAG|GADAG RURAL|NAGAVI
29080604401|SHRI VENKATESHWAR HIGH SCHOOL BELADHADI|GADAG|GADAG RURAL|BELADHADI
29080604601|GOVT HIGH SCHOOL KANAVI|GADAG|GADAG RURAL|KANAVI
29080604701|HCES HIGH SCHOOL HARTI|GADAG|GADAG RURAL|HARTI
29080604901|HCES HIGH SCHOOL CHINCHALI|GADAG|GADAG RURAL|CHINCHALLI
29080604902|GOVT P U COLLEGE CHINCHALI (PUC)|GADAG|GADAG RURAL|CHINCHALLI
29080605301|GOVT HIGH SCHOOL SHIRUNJA|GADAG|GADAG RURAL|SHIRUNJA
29080605501|GOVT HIGH SCHOOL YALISHIRUR|GADAG|GADAG RURAL|YALISHIRUR
29080605601|GOVT COMP JUNIOR COLLEGE SORATUR|GADAG|GADAG RURAL|SORATUR
29080605602|J A GOVT P U COLLEGE SORATUR (PUC)|GADAG|GADAG RURAL|SORATUR
29080605603|GOVT HIGH SCHOOL SORTUR|GADAG|GADAG RURAL|SORATUR
29080605901|S J J M COMP PU COLLEGE MULAGUND (PUC)|GADAG|GADAG RURAL|MULAGUND
29080605902|K.S.S. HIGH SCHOOL MULGUND|GADAG|GADAG RURAL|MULAGUND
29080605903|RMSA GHS MULUGUND|GADAG|GADAG RURAL|MULAGUND
29080606001|MURARJI SCHOOL|GADAG|GADAG RURAL|MULAGUND (TP) WARD NO 1
29050506401|GOVT HIGH  SCHOOL MUTANGI|BIDAR|HUMNABAD|MUTTANGI
29050506601|GOVT HIGH  SCHOOL NANDGAON|BIDAR|HUMNABAD|NANDAGAON
29050506602|SRI GYANA DEVENDRA MEMORIAL HIGH SCHOOL NANDAGAON|BIDAR|HUMNABAD|NANDAGAON
29050506801|GOVT HIGH  SCHOOL NIMBUR|BIDAR|HUMNABAD|NIMBUR
29050506901|GOVT. HIGH SCHOOL GIRLS NIRNA|BIDAR|HUMNABAD|NIRNA
29050506902|GOVT HIGH  SCHOOL URDU NIRNA|BIDAR|HUMNABAD|NIRNA
29050506903|GOVT. HIGH SCHOOL BOYS NIRNA (KAN)|BIDAR|HUMNABAD|NIRNA
29050507401|KANAKADAS HIGH SCHOOL SEDOL|BIDAR|HUMNABAD|SEDOL
29050507801|BAKULBAI KALGHATKAR MEMORIAL HIGH SCHOOL SHINDBANDGI|BIDAR|HUMNABAD|SHINDBANDGI
29050508201|GOVT HIGH  SCHOOL URDU TALMADGI|BIDAR|HUMNABAD|TALMADGI
29050508202|GOVT P.U. COLLEGE TALMADGI|BIDAR|HUMNABAD|TALMADGI
29050508301|GOVT HIGH  SCHOOL UDBAL|BIDAR|HUMNABAD|UDBAL
29050508401|GOVT HIGH SCHOOL UDAMNALLI|BIDAR|HUMNABAD|UDAMNALLI
29050508601|GOVT HIGH  SCHOOL WALKHENDI|BIDAR|HUMNABAD|WALKHINDI
29050510401|DR. B.R. AMBEDKAR HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD WARD 2
29050510501|NAGRESHWAR HIGH SCHOOL JAWAHAR ROAD HUMNABAD|BIDAR|HUMNABAD|HUMNABAD WARD 3
29050511701|L.V. BALABHARATI VIDYAMANDIR HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD WARD 15
29050512501|SRI BASAVESHWAR HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD WARD 23
29050512502|SARVODAYA GIRLS HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD WARD 23
29050513001|GOVT. HIGH SCHOOL GIRLS HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513002|GOVT. P.U.COLLEGE BOYS HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513003|PUJYA SHIVALINGA PRE-UNIVERSITY COLLEGE, HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513004|MILIND HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513005|MOUNESHWAR HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513006|AL-AMEEN URDU HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513007|SRI VEERBHADRESHWAR HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513008|VISHWABHARATI HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513009|BHAGAT SINGH HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513010|HOLY FAITH HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513011|SARVODAYA GIRLS HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513012|SRI BASAVESHWAR HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513013|SHANTINIKETAN HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513014|RAM & RAJ HIGH SCHOOL HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513015|BASAVATEERTH VIDYA PEETH H.S HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513016|MANIK PRABHU COMP.P.U. COLLEGE HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513017|G.M.KHENY P.U.COLLEGE NEAR BUS STAND ROAD HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513018|SARVODAYA COMP. P.U. COLLEGE FOR GIRLS HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513019|S.V.E. TRUSTS P.U. COLLEGE HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513020|RAM & RAJ IND P.U.COLLEGE|BIDAR|HUMNABAD|HUMNABAD
29050513021|GOVT. HIGH SCHOOL BOYS HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513022|DR.B.R. AMBEDKAR COMP.P.U. COLLEGE HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513023|SHADAAN URDU H.S. HUMNABAD|BIDAR|HUMNABAD|HUMNABAD
29050513201|GOVT. HIGH SCHOOL CHITGUPPA|BIDAR|HUMNABAD|CHITGUPPA
29050513202|GOVT.P.U. COLLEGE GIRLS DUBLAGUNDI TQ. HUMNABAD DIST. BIDAR|BIDAR|HUMNABAD|CHITGUPPA
29050513203|K.R.E.S, J.P.N.C, SCIENCE P.U. COLLEGE CHITGUPPA|BIDAR|HUMNABAD|CHITGUPPA
29050513204|GOVT GIRLS HIGH SCHOOL CHITGUPPA|BIDAR|HUMNABAD|CHITGUPPA
29050513205|ST. THOMAS ENGLISH MEDIUM HIGH SCHOOL CHITGUPPA|BIDAR|HUMNABAD|CHITGUPPA
29050513206|SRI PANCHAKSHARI HIGH SCHOOL CHITGUPPA|BIDAR|HUMNABAD|CHITGUPPA
29050513207|AL-AMEEN DR. MUMTAZ ALI KHAN HIGH SCHOOL CHITGUPPA|BIDAR|HUMNABAD|CHITGUPPA
29050513208|SADBODHINI EDUCATION SOCIETY BOYS HIGH SCHOOL CHITGUPPA|BIDAR|HUMNABAD|CHITGUPPA
29050513209|ANNA HARROD HIGH SCHOOL CHIRGUPPA|BIDAR|HUMNABAD|CHITGUPPA
29050513210|S.E.S. GOURIBAI AGRAWAL GIRLS HIGH SCHOOL CHITGUPPA|BIDAR|HUMNABAD|CHITGUPPA
29050513211|CHATRAPATI SHAHU MAHARAJ P.U.COLLEGE CHITGUPPA|BIDAR|HUMNABAD|CHITGUPPA
29050513212|C.E.S. IND PU COLLEGE CHITGUPPA|BIDAR|HUMNABAD|CHITGUPPA
29050513213|GOVT COMPOSITE GIRLS PU COLLEGE CHITGUPPA|BIDAR|HUMNABAD|CHITGUPPA
29050513215|GNYANA DARSHANA H.S. CHITGUPPA|BIDAR|HUMNABAD|CHITGUPPA
29060100501|GOVT HIGH SCHOOL ALKOD|RAICHUR|DEVADURGA|ALKOD
29060100502|MORARJI DESAI MODAL RESI DESIAL SCHOOL ALKOD|RAICHUR|DEVADURGA|ALKOD
29060101201|GOVT PU COLLEGE  ARAKER|RAICHUR|DEVADURGA|ARKERA
29060101202|GOVT JUNIOR COLLEGE FOR GIRLS(8-10) ARAKERA|RAICHUR|DEVADURGA|ARKERA
29060103401|GOVT HIGH SCHOOL CHINCHODI|RAICHUR|DEVADURGA|CHINCHODI
29060104001|SRI GURUVINA NAGAYYA TATA MEMORIAL HIGH SCHOOL GABBUR|RAICHUR|DEVADURGA|GABBUR
29060104002|GOVT JUNIOR COLLEGE(8-10) GABBUR|RAICHUR|DEVADURGA|GABBUR
29060104003|GOVT PU COLLAGE (PUC) GABBUR|RAICHUR|DEVADURGA|GABBUR
29060104004|MORARJI DESAI MODEL  RESI SCHOOL GABBUR|RAICHUR|DEVADURGA|GABBUR
29060104005|SHRI SHANTAMURUTHI HIGH SCHOOL GABBUR|RAICHUR|DEVADURGA|GABBUR
29060104101|GOVT JUNIOR COLLEGE(8-10)  GALGA|RAICHUR|DEVADURGA|GALAG
29060104102|GOVT JR COLLAGE (PUC) GALAGA|RAICHUR|DEVADURGA|GALAG
29060104501|GOVT COMPOSIT HIGH SCHOOL GANADHAL|RAICHUR|DEVADURGA|GANADAL
29100812101|GOVERNMENT HIGH SCHOOL KOTEBAIL|UTTARA KANNADA|HONNAVAR|KOTEBAIL
29100812201|GOVERNMENT COMPOSITE PRE-UNIVERSITY COLLEGE ,ALLANKI|UTTARA KANNADA|HONNAVAR|ALLANKI
29100812202|GOVERNMENT COMPOSITE HIGH SCHOOL ALLANKI|UTTARA KANNADA|HONNAVAR|ALLANKI
29060523902|GOVT PUCOLLAGE(PUC)MUDGAL|RAICHUR|LINGASUGUR|MUDAGAL 1
29060523903|MOTHER THERESSA ENGLISH MEDIUM HIGH SCHOOL MUDGAL|RAICHUR|LINGASUGUR|MUDAGAL 1
29060524001|SAJJALA SHREE HIGH SCHOOL MUDAGAL|RAICHUR|LINGASUGUR|MUDAGAL 2
29060524901|CHRISTA JYOTHI HIGH SCHOOL MUDAGAL|RAICHUR|LINGASUGUR|MUDAGAL 11
29060525001|SRI VIJAYA MAHANTESHA HIGH SCHOOL MUDAGAL|RAICHUR|LINGASUGUR|MUDAGAL 12
29060525002|SRI ANNADANAYYA MEMORIAL PU COLLAGE(PUC)MUDGAL|RAICHUR|LINGASUGUR|MUDAGAL 12
29060525102|GOVT GRILS HIGH SCHOOL MUDAGAL|RAICHUR|LINGASUGUR|MUDAGAL 13
29060525103|GOVT JUNIOR COLLAGE MUDGAL|RAICHUR|LINGASUGUR|MUDAGAL 13
29060525901|SRI BASAVE SHWAR HIGH SCHOOL|RAICHUR|LINGASUGUR|HITTI.CAMP
29060600401|GOVT  HIGH SCHOOL AMEENGAD|RAICHUR|MANVI|AMEENGAD
29060600801|GOVT COPOSIT HIGH SCHOOL ATHNOOR|RAICHUR|MANVI|ATHANUR
29100426604|ROTARY KANNADA HIGH SCHOOL|UTTARA KANNADA|HALIYAL|DANDELI
29100426605|ST. MICHAELS CONVENT HIGH SCHOOL|UTTARA KANNADA|HALIYAL|DANDELI
29100426606|ADARSH VIDYALAYA DANDELI|UTTARA KANNADA|HALIYAL|DANDELI
29100426607|BANGUR NAGAR HINDI HIGH SCHOOL DANDELI|UTTARA KANNADA|HALIYAL|DANDELI
29100426608|SHRI V.R.D.M. E/K HIGH SCHOOL|UTTARA KANNADA|HALIYAL|DANDELI
29100426609|ANGLO URDU HIGH SCHOOL|UTTARA KANNADA|HALIYAL|DANDELI
29100426610|TAVHEED ENGLISH MEDIUM HIGH SCHOOL DANDELI|UTTARA KANNADA|HALIYAL|DANDELI
29100426611|MINORITY MORARJI DESAI RESIDENTIAL SCHOOL DANDELI|UTTARA KANNADA|HALIYAL|DANDELI
29100426612|GOVERNMENT URDU HIGH SCHOOL DANDELI|UTTARA KANNADA|HALIYAL|DANDELI
29100426613|TAVHEED PRE UNIVERSITY ARTS COLLEGE DANDELI|UTTARA KANNADA|HALIYAL|DANDELI
29100426614|BANGUR INDEPENDENT P.U. SCIENCE COLLEGE DANDELI|UTTARA KANNADA|HALIYAL|DANDELI
29100426615|BANGURNAGAR COMPOSITE PRE-UNIVERSITY ARTS, SCIENCE & COMMERCE COLLEGE DANDELI|UTTARA KANNADA|HALIYAL|DANDELI
29100426616|M.G.C. M. KANYA COMP. JUNIOR COLLEGE DANDELI|UTTARA KANNADA|HALIYAL|DANDELI
29100426617|GOVERNMENT PRE-UNIVERSITY COLLEGE DANDELI|UTTARA KANNADA|HALIYAL|DANDELI
29100427801|V D HEGDE HIGH SCHOOL|UTTARA KANNADA|HALIYAL|HALIYAL
29100500101|GOVERNMENT COMPOSITE HIGH SCHOOL NADUMASKERI|UTTARA KANNADA|KUMTA|NADUMASKERI
29100500401|ANANDASHRAM HIGH SCHOOL BANKIKODLA|UTTARA KANNADA|KUMTA|BANKIKODLA
29100501001|BHADRAKALI COMPOSITE PRE-UNIVERSITY COLLEGE (HIGH SCHOOL SECTION) GOKARN|UTTARA KANNADA|KUMTA|GOKARN
29100501002|SHRI BHADRAKALI COMPOSITE P.U. COLLEGE GOKARN|UTTARA KANNADA|KUMTA|GOKARN
29100501701|SECONDARY HIGH SCHOOL HIREGUTTI|UTTARA KANNADA|KUMTA|HIREGUTTI
29100501702|GOVERNMENT PRE-UNIVERSITY COLLEGE HIREGUTTI|UTTARA KANNADA|KUMTA|HIREGUTTI
29100502001|GOVT. HIGH SCHOOL AGHANASHINI UPGREDED BY RMSA|UTTARA KANNADA|KUMTA|AGHANASHINI
29100502301|S. S. N. HIGH SCHOOL SANIKATTA|UTTARA KANNADA|KUMTA|BAAD
29100502302|JANATA VIDYALAYA BAAD, KAGAL|UTTARA KANNADA|KUMTA|BAAD
29100503201|GOVT. COMPOSITE HIGH SCHOOL BARGI|UTTARA KANNADA|KUMTA|BARGI
29100503701|SHRI BOBRULINGESHWAR VIDYALAYA LUKKERI, HEGDE|UTTARA KANNADA|KUMTA|LUKKERI
29100504701|GOVT. URDU HIGH SCHOOL MIRJAN|UTTARA KANNADA|KUMTA|MIRJAN
29100504702|JANATA VIDYALAYA MIRJAN-KODKANI|UTTARA KANNADA|KUMTA|MIRJAN
29100504703|SHRI BHAIRAVESHWARA ENGLISH MEDIUM HIGH SCHOOL MIRJAN|UTTARA KANNADA|KUMTA|MIRJAN
29100507601|SHRI RAMANATH HIGH SCHOOL URKERI|UTTARA KANNADA|KUMTA|URKERI
29100508501|PRAGATI VIDYALAYA MUROOR|UTTARA KANNADA|KUMTA|MUROOR
29100508502|PRAGATI VIDYALAYA ENGLISH MEDIUM HIGH SCHOOL MUROOR|UTTARA KANNADA|KUMTA|MUROOR
29100509801|GOVT. COMPOSITE HIGH SCHOOL SANTEGULI|UTTARA KANNADA|KUMTA|SANTEGULI
29100514601|SHRI SHANTIKAMBA HIGH SCHOOL HEGADE|UTTARA KANNADA|KUMTA|HEGADE
29100514701|DODMANE IANAKI V. SHETTY HIGH SCHOOL DIVGI|UTTARA KANNADA|KUMTA|DIVAGI
29100515001|GOVERNMENT COMPOSITE HIGH SCHOOL VANNALLI, KUMTA|UTTARA KANNADA|KUMTA|KUMTA CITY
29100515002|GOVERNMENT P.U.COLLEGE NELLEKERI|UTTARA KANNADA|KUMTA|KUMTA CITY
29100515003|MORARJI MODEL RESIDENTIAL SCHOOL KUMTA|UTTARA KANNADA|KUMTA|KUMTA CITY
29100515004|GIBB HIGH SCHOOL KUMTA|UTTARA KANNADA|KUMTA|KUMTA CITY
29100515005|GIBB GIRLS HIGH SCHOOL KUMTA|UTTARA KANNADA|KUMTA|KUMTA CITY
29100515006|NIRMALA HIGH SCHOOL KUMTA|UTTARA KANNADA|KUMTA|KUMTA CITY
29100515007|MAHATMA GANDHI HIGH SCHOOL KUMTA|UTTARA KANNADA|KUMTA|KUMTA CITY
29100515008|GIBB ENGLISH MEDIUM HIGH SCHOOL|UTTARA KANNADA|KUMTA|KUMTA CITY
